M/Y,category,price
2022-02,Transportation,39.89418509014807
2022-08,Food & Beverage,597.8084228223095
2021-11,Food & Beverage,669.5372291338729
2022-04,Food & Beverage,246.49942586272388
2022-07,Food & Beverage,530.7035137811982
2022-08,Food & Beverage,535.7980534609089
2022-11,Food & Beverage,63.00177993809562
2022-01,Technology,3636.3622944810813
2021-01,Luxury,9587.358047941154
2022-08,Cosmetics,698.9626695926704
2022-12,Cosmetics,756.7970800060044
2021-05,Flight Ticket,2876.8828059128036
2022-02,Clothing,328.95496883001175
2022-11,Transportation,34.53916544042553
2022-02,Transportation,38.84146829563933
2022-02,Cosmetics,502.7790102049739
2021-06,Transportation,23.07339794557006
2021-11,Food & Beverage,454.5059830593437
2022-01,Food & Beverage,425.38809719151413
2021-10,Cosmetics,733.5447734099129
2021-01,Transportation,26.91096679092182
2022-11,Food & Beverage,416.78889251821266
2022-06,Food & Beverage,219.567525155516
2021-09,Clothing,352.80609817519746
2022-05,Cosmetics,964.0242304174374
2022-03,Transportation,39.03674128120914
2021-05,Cosmetics,997.1477239090192
2022-07,Transportation,31.36040303292996
2021-07,Food & Beverage,253.93573738913824
2022-06,Food & Beverage,278.60696727942747
2022-08,Transportation,26.682645985293192
2022-07,Clothing,358.1023534448625
2022-11,Food & Beverage,398.7525244616536
2021-07,Cosmetics,944.4538366513232
2023-03,Cosmetics,884.1344450884194
2021-07,Transportation,36.17909984482755
2021-09,Cosmetics,774.6804975365793
2022-07,Food & Beverage,150.86335230875534
2021-01,Transportation,29.151717804909723
2021-04,Cosmetics,545.1368242636296
2022-06,Food & Beverage,148.35448934224928
2022-11,Technology,7699.5612892453255
2021-06,Cosmetics,806.8879123432118
2022-11,Clothing,344.7027525044302
2021-03,Clothing,237.23534274971067
2021-07,Food & Beverage,477.3968434186941
2021-10,Clothing,237.87279646181574
2023-02,Cosmetics,540.9856669122047
2021-08,Food & Beverage,584.2412885706594
2022-03,Clothing,235.83419608993307
2021-06,Luxury,7852.778335832967
2022-03,Food & Beverage,70.93079372348157
2022-12,Clothing,352.59340595784363
2021-06,Transportation,25.125214490809853
2021-10,Food & Beverage,557.9895304507909
2022-01,Transportation,29.462985862684263
2022-06,Food & Beverage,292.81640706050655
2022-07,Clothing,213.62791618698068
2022-12,Transportation,34.806135325559374
2021-03,Transportation,32.90663134807837
2022-04,Transportation,25.30134033160767
2022-06,Transportation,38.937121608602936
2022-02,Food & Beverage,607.7045263620955
2022-10,Transportation,22.9368053357552
2023-01,Technology,9689.408395099847
2022-04,Food & Beverage,256.72383085060176
2022-12,Transportation,29.353532734211207
2021-10,Transportation,32.80525587920266
2022-10,Transportation,20.952020198188027
2022-02,Food & Beverage,682.9622760871029
2021-11,Technology,8349.60150717006
2021-11,Transportation,26.128516376090687
2021-03,Clothing,236.6492959453052
2022-07,Clothing,287.6976765047589
2022-09,Food & Beverage,614.4684361179243
2022-11,Food & Beverage,612.2493787801551
2022-12,Transportation,37.958864681086084
2022-03,Transportation,28.073440194516582
2021-01,Technology,3257.9699922719014
2021-01,Cosmetics,772.078395944631
2021-02,Cosmetics,784.7299389342052
2022-03,Flight Ticket,5908.967717021635
2022-12,Luxury,8870.05935565737
2023-02,Technology,9562.971500465144
2022-11,Transportation,27.02320946651423
2022-12,Cosmetics,619.876762151689
2021-04,Transportation,37.702416723443875
2022-07,Food & Beverage,553.3757113270926
2022-10,Food & Beverage,474.44309732115784
2022-12,Clothing,264.7646216684669
2021-12,Clothing,332.99731210037845
2021-11,Transportation,21.484681637297896
2021-04,Food & Beverage,598.3611605455271
2022-05,Flight Ticket,4900.140813813117
2022-09,Food & Beverage,85.54766449857546
2021-05,Cosmetics,977.5066844205276
2021-09,Luxury,6311.315797722029
2021-06,Transportation,30.952537996423693
2021-06,Cosmetics,911.5411993733436
2021-02,Food & Beverage,201.65508872592602
2023-03,Clothing,289.2906612054551
2022-06,Food & Beverage,330.0343460589269
2022-12,Transportation,38.24907833360415
2021-03,Clothing,286.13995375541487
2022-10,Food & Beverage,506.38090860466
2022-02,Technology,1925.7516573114935
2021-11,Transportation,22.486899402699734
2022-06,Food & Beverage,290.9971047246623
2021-07,Clothing,350.7497966794476
2021-12,Food & Beverage,110.49067318275434
2022-04,Clothing,379.3380547558759
2021-05,Food & Beverage,697.9005895964101
2021-11,Food & Beverage,352.1840508476339
2022-07,Transportation,39.69820918533896
2022-02,Clothing,324.8780604216232
2021-07,Food & Beverage,293.80867129910933
2022-08,Food & Beverage,239.77643453928658
2022-03,Food & Beverage,420.9446407356121
2021-08,Food & Beverage,107.7142708999547
2022-09,Cosmetics,975.012102171037
2021-01,Transportation,32.98249958605015
2022-05,Technology,2450.8883802463715
2021-11,Clothing,378.2388196027341
2022-08,Transportation,26.122273057428906
2022-02,Food & Beverage,699.3618054477583
2021-11,Transportation,37.35627421861461
2021-02,Food & Beverage,621.4485304067434
2022-04,Transportation,27.980929178397094
2022-06,Food & Beverage,176.00064816700802
2021-05,Technology,6753.569160601948
2021-08,Technology,9976.479632285784
2021-11,Clothing,322.2995854063148
2022-02,Clothing,374.65046878465296
2023-01,Cosmetics,739.623721274238
2021-01,Transportation,29.457598473516203
2022-02,Cosmetics,713.4178920596552
2022-08,Transportation,28.257392569353936
2021-04,Food & Beverage,169.63714437626953
2021-07,Food & Beverage,212.28498292966975
2022-06,Clothing,294.5389298663833
2023-01,Food & Beverage,505.2534045767834
2021-03,Food & Beverage,401.61548646545157
2021-05,Food & Beverage,411.2610147918381
2021-04,Cosmetics,996.2212355423737
2021-06,Food & Beverage,667.4120180536898
2021-02,Food & Beverage,233.14499415666438
2022-07,Technology,7221.396013297691
2022-04,Transportation,35.06070946944676
2022-02,Clothing,398.4490975863905
2021-12,Clothing,389.6621056127083
2022-02,Clothing,321.1394957089334
2022-11,Technology,9293.347394625169
2023-01,Cosmetics,603.8768961542612
2022-09,Food & Beverage,296.8513367848906
2023-01,Transportation,37.80225534438749
2021-05,Technology,2494.681590423991
2022-05,Food & Beverage,561.5878251496273
2022-08,Cosmetics,655.8186700917208
2021-07,Transportation,21.343397150358886
2022-02,Hotel,2526.0155707450995
2022-05,Cosmetics,648.9529081047174
2023-02,Cosmetics,708.9015548706323
2022-01,Transportation,27.893929380527318
2023-02,Transportation,23.730554715356682
2021-10,Luxury,7798.018930265229
2022-11,Technology,1660.2565409497054
2021-03,Clothing,268.5056112367991
2022-06,Food & Beverage,425.7883030323716
2023-02,Food & Beverage,260.9163253737409
2021-07,Transportation,35.4458728511051
2022-06,Cosmetics,820.4064063076756
2021-11,Cosmetics,988.0845856606252
2022-04,Food & Beverage,257.283143861247
2022-05,Food & Beverage,143.4987770536739
2022-08,Technology,9923.496523475338
2021-03,Food & Beverage,148.5115336241806
2022-10,Hotel,4862.493072814041
2022-06,Food & Beverage,236.76184103936527
2021-04,Transportation,29.574562124200234
2021-07,Technology,7722.63460750168
2021-02,Technology,4825.1021342342065
2022-01,Transportation,36.12592093257719
2021-02,Transportation,35.52864968950135
2021-10,Cosmetics,927.6746698301483
2021-01,Cosmetics,576.7100095302654
2021-05,Food & Beverage,306.38841247704295
2022-05,Food & Beverage,387.45500638159206
2022-07,Transportation,38.063704446626375
2022-02,Food & Beverage,468.9103191948363
2021-05,Hotel,4070.8824380666383
2021-12,Food & Beverage,175.27340404773588
2021-08,Food & Beverage,627.955648811774
2021-10,Cosmetics,845.8261575716472
2023-03,Cosmetics,732.2315404934968
2021-02,Food & Beverage,363.25674868688975
2021-12,Technology,5087.563602138251
2021-09,Cosmetics,532.7677719259169
2022-12,Cosmetics,623.9625596325975
2021-01,Food & Beverage,343.7215812042711
2021-12,Transportation,31.255221094217788
2021-04,Food & Beverage,86.76070202165057
2021-06,Food & Beverage,373.78900168533
2021-10,Transportation,22.62649551925795
2021-02,Cosmetics,889.9336303024538
2023-02,Food & Beverage,446.44814226901843
2021-08,Food & Beverage,127.5607340288203
2021-11,Clothing,235.62610571577824
2022-01,Transportation,36.265754750053844
2021-05,Transportation,34.97696999527278
2022-08,Food & Beverage,154.46474354062593
2022-08,Food & Beverage,615.9671658894914
2022-03,Food & Beverage,139.90084783837233
2022-03,Hotel,3677.3414033374656
2021-05,Food & Beverage,645.4150098129007
2021-11,Clothing,233.36430169586023
2021-07,Food & Beverage,585.5567829319128
2022-06,Food & Beverage,531.0359164816107
2021-10,Food & Beverage,664.1202211175251
2022-08,Food & Beverage,98.38889612271934
2023-01,Food & Beverage,142.90922588138855
2021-01,Food & Beverage,457.1045733299318
2021-01,Transportation,22.21013876895102
2021-07,Cosmetics,695.6888067011562
2022-02,Food & Beverage,214.05355096862485
2021-12,Food & Beverage,394.1316828150378
2022-09,Clothing,288.33455480062383
2021-08,Transportation,36.33518216172189
2022-05,Clothing,202.6543345771082
2022-09,Food & Beverage,467.08930867814905
2021-12,Food & Beverage,419.064166078497
2021-02,Food & Beverage,191.58632786912244
2022-12,Food & Beverage,696.2419413494036
2021-04,Food & Beverage,298.89566820116534
2022-03,Transportation,28.050952121168756
2022-03,Cosmetics,594.388686765457
2021-10,Technology,5112.166147509879
2021-07,Food & Beverage,129.62644930346704
2021-11,Food & Beverage,205.66366719886736
2022-02,Food & Beverage,334.3207263947536
2021-06,Cosmetics,724.097098401773
2022-12,Transportation,21.185145946526273
2022-03,Technology,1538.5459568020224
2022-06,Food & Beverage,501.28876499177215
2021-03,Clothing,334.8435829010832
2021-12,Clothing,357.5580023940495
2023-01,Food & Beverage,538.1191186563162
2022-11,Food & Beverage,592.0006767389269
2022-04,Transportation,38.66598033637501
2021-03,Cosmetics,672.6374835974275
2021-01,Technology,3253.71292354154
2021-05,Cosmetics,799.6402304344756
2022-09,Cosmetics,884.0372004830815
2022-04,Cosmetics,583.6598888178333
2021-11,Transportation,23.045067891640308
2022-05,Cosmetics,845.5640062265836
2021-04,Technology,1747.4184941693015
2022-03,Cosmetics,701.7105073916284
2023-01,Transportation,25.40306978150277
2022-09,Food & Beverage,448.2859185105027
2021-03,Transportation,20.571389573969988
2022-04,Transportation,39.37817859099753
2022-06,Food & Beverage,79.53329451968038
2021-05,Food & Beverage,476.8155692457012
2021-05,Clothing,219.6339005057592
2022-10,Food & Beverage,326.01371303472035
2021-11,Clothing,248.5438899790244
2022-10,Food & Beverage,572.8218527627868
2022-05,Luxury,9011.564134140466
2021-05,Clothing,234.62905486838656
2021-10,Food & Beverage,308.8050672568044
2022-05,Food & Beverage,199.6187316689469
2021-12,Food & Beverage,564.4526650483224
2021-11,Food & Beverage,144.06524325824955
2022-03,Hotel,4431.128557000525
2022-03,Food & Beverage,137.85989075729327
2022-03,Cosmetics,920.7350091801359
2021-10,Clothing,337.77247629972936
2021-06,Transportation,29.87677652018811
2021-11,Food & Beverage,492.7910823951946
2022-08,Food & Beverage,476.1661125903039
2021-11,Technology,5558.5071937368075
2022-08,Cosmetics,702.8968922642428
2021-11,Clothing,221.72718906502027
2021-06,Food & Beverage,117.05060867996387
2021-03,Food & Beverage,89.38248674222841
2021-02,Transportation,36.140055909203376
2022-07,Food & Beverage,571.1727494140973
2022-09,Food & Beverage,195.90806672937816
2021-10,Food & Beverage,79.76946575157683
2021-01,Food & Beverage,311.4054161313761
2021-01,Cosmetics,626.6353313840016
2022-01,Clothing,260.96457818964154
2021-07,Food & Beverage,385.59200947865355
2021-11,Clothing,368.08045235813677
2021-08,Transportation,34.4516057738241
2021-12,Transportation,25.598175925893827
2022-02,Transportation,25.50087352246673
2022-06,Clothing,248.5565282686399
2022-12,Clothing,318.7583800772915
2021-03,Transportation,35.24923533686534
2022-06,Transportation,36.235141211880375
2022-05,Clothing,233.27713311150853
2021-10,Cosmetics,764.1786309926426
2021-01,Food & Beverage,352.2943947557137
2022-07,Food & Beverage,654.8821892652782
2022-07,Transportation,34.29279976199203
2022-11,Transportation,39.516901990205746
2022-06,Food & Beverage,299.8362274751495
2022-10,Clothing,340.8720663819255
2022-04,Transportation,31.048163782888558
2021-10,Food & Beverage,373.3936319692783
2022-12,Transportation,28.461245835530992
2021-01,Transportation,31.327155369405673
2022-01,Technology,4199.96214833518
2021-04,Food & Beverage,488.82265399121707
2021-11,Transportation,22.278299224371686
2021-06,Transportation,30.491130603817986
2023-03,Cosmetics,851.7862141519781
2023-01,Food & Beverage,412.3471143312953
2022-06,Food & Beverage,258.03773681312305
2023-02,Hotel,2071.5986171369677
2022-06,Technology,8631.603139681767
2021-11,Technology,4874.235912772364
2021-11,Cosmetics,865.3443738283154
2022-07,Food & Beverage,501.24464509611016
2021-03,Cosmetics,623.4104070582238
2022-01,Food & Beverage,210.09054369942774
2022-10,Food & Beverage,472.5212832889159
2023-02,Food & Beverage,674.8689891198233
2021-07,Technology,9466.462090139139
2021-10,Cosmetics,712.3269102965047
2022-03,Food & Beverage,509.92337226615837
2021-03,Food & Beverage,617.2633196157517
2021-11,Transportation,37.1761854011124
2022-12,Transportation,38.53546265287582
2022-12,Food & Beverage,657.1729033775817
2021-03,Technology,9279.018301818613
2021-05,Cosmetics,992.6692577984571
2022-01,Food & Beverage,549.2000276581219
2022-01,Cosmetics,634.6190627041917
2021-07,Transportation,36.9695279537137
2023-01,Food & Beverage,457.5481835394893
2021-11,Cosmetics,737.4387156808875
2021-02,Food & Beverage,369.86233080888377
2022-05,Transportation,24.5562030003196
2022-11,Food & Beverage,606.0497552485604
2022-07,Cosmetics,596.976582218703
2021-03,Food & Beverage,208.96180398569874
2021-08,Food & Beverage,488.04872811173357
2022-10,Transportation,39.01544709329862
2021-10,Transportation,36.29535513832796
2022-07,Food & Beverage,489.054951245449
2021-07,Food & Beverage,369.856309876148
2022-09,Clothing,268.2392466296406
2021-11,Food & Beverage,119.1774405128087
2021-10,Technology,8510.463767803421
2022-08,Cosmetics,993.2937213475715
2021-07,Food & Beverage,118.91816257546274
2022-11,Food & Beverage,65.00427190206793
2021-04,Food & Beverage,201.243835920258
2021-12,Technology,4722.070225663676
2022-05,Food & Beverage,699.7751891860984
2022-07,Food & Beverage,225.91303151935597
2021-11,Transportation,27.542976737739203
2021-04,Food & Beverage,147.86520814561229
2022-07,Food & Beverage,125.9165351150125
2021-11,Food & Beverage,433.4740721826765
2022-02,Food & Beverage,293.2420272595856
2022-06,Food & Beverage,197.79022519271143
2022-05,Clothing,227.48279160037862
2021-08,Transportation,39.43156880148757
2021-11,Clothing,253.45780476572776
2021-02,Food & Beverage,347.12957682493936
2023-03,Food & Beverage,527.1899112442261
2021-03,Food & Beverage,221.1204161348059
2022-11,Food & Beverage,503.6455780011148
2021-05,Transportation,30.543664443528193
2022-11,Food & Beverage,687.223151280272
2023-02,Flight Ticket,9876.932575072067
2023-01,Clothing,293.4688961227562
2021-01,Clothing,262.8898742020481
2022-08,Flight Ticket,2551.0558890536513
2022-10,Food & Beverage,449.4488203558958
2021-06,Food & Beverage,79.60539912778351
2022-03,Food & Beverage,84.80363848344773
2021-06,Technology,4514.774795275678
2021-08,Transportation,28.16665020349899
2021-07,Transportation,32.04888471726435
2021-07,Transportation,34.865949806898506
2021-06,Clothing,353.93577655666695
2022-04,Cosmetics,862.1852460327033
2021-07,Transportation,34.38337846161056
2021-11,Food & Beverage,549.7525860760627
2022-08,Transportation,28.73401868798298
2021-11,Food & Beverage,376.5039987349456
2022-05,Food & Beverage,538.7077237349307
2022-03,Luxury,6080.17987836836
2021-01,Food & Beverage,443.6566157059681
2021-07,Transportation,30.816065843582436
2022-06,Transportation,31.512128548912898
2021-11,Transportation,35.59302835045201
2023-02,Transportation,27.029153453314898
2022-05,Food & Beverage,678.2285956926391
2022-07,Food & Beverage,673.8373619868061
2022-01,Food & Beverage,554.9160660916266
2021-08,Food & Beverage,296.0252237530761
2022-07,Clothing,370.0012871009113
2022-10,Transportation,34.30907095113497
2022-10,Food & Beverage,74.63651588231521
2021-04,Flight Ticket,6249.803809732092
2022-09,Transportation,26.499364691778624
2022-09,Transportation,37.176185923518894
2021-09,Food & Beverage,160.49802587943196
2022-04,Transportation,35.52068923218468
2021-01,Technology,9736.375685046854
2022-06,Transportation,37.03283178403244
2021-09,Transportation,34.56874519100718
2022-05,Transportation,26.67700216589817
2022-11,Food & Beverage,484.61938368883693
2022-04,Clothing,200.89510080693637
2022-07,Cosmetics,730.702387438358
2023-01,Food & Beverage,298.2849202959241
2021-01,Food & Beverage,157.92454412228716
2022-06,Food & Beverage,379.1655645369384
2021-07,Food & Beverage,571.8264689982932
2021-05,Transportation,31.811624336308615
2021-12,Food & Beverage,85.85234563997481
2023-01,Transportation,31.93083408336672
2021-07,Transportation,23.552781845047274
2022-05,Food & Beverage,60.66520602905854
2021-03,Cosmetics,749.2709350199627
2022-08,Food & Beverage,374.534479982766
2021-09,Transportation,30.888400150433718
2022-11,Food & Beverage,208.53690368084295
2021-11,Food & Beverage,107.52761281908427
2021-05,Food & Beverage,194.93787937506903
2021-07,Transportation,32.22035179521431
2022-09,Food & Beverage,406.29180942599015
2023-01,Transportation,35.217168448325204
2022-08,Food & Beverage,658.9954506565308
2023-02,Transportation,37.53560610054919
2022-03,Cosmetics,810.0011876739487
2021-08,Cosmetics,933.6906600548634
2022-01,Cosmetics,639.3153753459519
2022-05,Food & Beverage,353.126747715529
2022-10,Transportation,20.31086821948376
2022-10,Flight Ticket,9400.163273162962
2021-02,Food & Beverage,624.8871427558322
2021-01,Food & Beverage,579.5389539753002
2022-05,Clothing,318.0317255863398
2021-07,Luxury,7855.098613799998
2021-01,Transportation,29.392112274528834
2023-01,Clothing,288.83259846880344
2021-05,Food & Beverage,628.8954619993175
2022-01,Food & Beverage,585.3461174801008
2022-10,Food & Beverage,636.2304324853615
2021-03,Food & Beverage,320.98653859681775
2022-03,Cosmetics,554.525984421914
2022-01,Cosmetics,641.7134985545608
2021-03,Clothing,210.31888056223974
2023-01,Transportation,33.980150665857934
2021-12,Transportation,33.95228456516577
2022-09,Food & Beverage,116.37175635230705
2022-10,Transportation,38.069265328157094
2022-10,Hotel,4591.760825793461
2023-01,Food & Beverage,229.80194851220665
2021-06,Cosmetics,729.700231717541
2022-03,Clothing,271.8383025448922
2021-09,Food & Beverage,285.6614131211637
2022-04,Cosmetics,581.8905135474026
2022-08,Food & Beverage,599.2420786155599
2022-06,Cosmetics,863.0121697462976
2021-04,Food & Beverage,291.9693370002446
2021-04,Transportation,20.72064575754197
2022-06,Transportation,33.23765262023548
2022-05,Clothing,320.46614376725614
2022-03,Cosmetics,641.187446372184
2022-02,Clothing,304.61495139150645
2021-02,Transportation,25.39149156980193
2022-05,Clothing,202.47857663515708
2022-06,Food & Beverage,498.87006069159213
2021-02,Transportation,37.42774583275647
2021-05,Food & Beverage,674.9244756812463
2023-03,Transportation,35.744868845834986
2021-02,Food & Beverage,463.11564963836474
2021-12,Flight Ticket,2068.062842326176
2021-02,Food & Beverage,144.44963953364697
2021-08,Food & Beverage,176.35200885905584
2021-04,Food & Beverage,458.5260238708181
2021-12,Transportation,23.59523200607423
2022-06,Food & Beverage,592.2884165357401
2022-01,Cosmetics,755.8706766619911
2022-06,Transportation,35.71535624681895
2021-12,Food & Beverage,494.96313805356226
2023-01,Cosmetics,561.2316490240743
2022-08,Food & Beverage,325.9059644506739
2022-05,Cosmetics,722.2474893711467
2021-02,Cosmetics,570.8638915111485
2021-02,Food & Beverage,269.7553544362096
2023-02,Food & Beverage,153.0148011229545
2021-05,Transportation,29.146663924334362
2022-07,Luxury,6227.911305130632
2022-08,Cosmetics,805.4842091398198
2022-07,Cosmetics,607.5596757458193
2022-08,Transportation,39.07269223949281
2023-02,Food & Beverage,76.46576864023643
2021-09,Transportation,29.0067392122141
2022-12,Technology,3238.852765322761
2022-10,Transportation,30.395118275997135
2021-12,Technology,4665.309016795167
2022-12,Cosmetics,887.2737340321198
2021-03,Clothing,339.4401528269931
2021-06,Clothing,214.62953253302183
2021-09,Food & Beverage,526.824521555515
2021-01,Hotel,2210.6988224558236
2021-08,Transportation,34.562850711455354
2021-03,Food & Beverage,179.4922772834343
2022-01,Food & Beverage,211.74879110586994
2021-01,Food & Beverage,333.9026715436879
2022-07,Transportation,30.319867070675958
2021-12,Food & Beverage,181.585564667484
2021-01,Food & Beverage,368.7886609491827
2023-03,Transportation,29.02277292831061
2022-06,Transportation,21.741181539401012
2023-01,Food & Beverage,77.32142667703343
2022-03,Food & Beverage,373.1923721252364
2022-03,Food & Beverage,683.176908506999
2022-11,Transportation,38.315380304908345
2022-09,Food & Beverage,667.6562602525028
2023-02,Food & Beverage,154.0580269515631
2022-03,Cosmetics,994.4424242441678
2021-09,Cosmetics,570.2600133029862
2022-08,Food & Beverage,124.6049217028473
2021-08,Food & Beverage,695.9759381904335
2023-02,Clothing,256.29160030971866
2021-05,Transportation,33.77727483214146
2021-05,Clothing,361.3073272761865
2021-06,Transportation,30.072598477855063
2022-03,Technology,2846.4840624316857
2021-06,Technology,8648.33249504602
2022-11,Cosmetics,561.2237419584791
2023-01,Transportation,34.49251370143104
2022-11,Technology,8774.169086405556
2021-07,Cosmetics,776.1650677644711
2021-09,Clothing,267.1276873278356
2021-08,Cosmetics,915.3692197941851
2023-01,Food & Beverage,674.252790450062
2021-08,Cosmetics,832.5806434663996
2021-07,Clothing,251.01246570495456
2021-11,Hotel,2700.3626926659217
2021-01,Food & Beverage,165.87012678710863
2021-12,Food & Beverage,220.6812135409362
2022-12,Clothing,296.0832459950113
2021-06,Food & Beverage,244.56147631202967
2022-10,Transportation,20.689717407502656
2021-03,Cosmetics,612.4603230804064
2023-01,Transportation,29.938861350263167
2021-07,Clothing,229.7579379996023
2022-02,Food & Beverage,467.0828320108644
2022-06,Food & Beverage,139.46367330537493
2021-02,Cosmetics,808.2730276004663
2021-11,Food & Beverage,504.6110356795751
2023-02,Transportation,37.30240183121712
2022-02,Cosmetics,685.9490982453375
2021-12,Clothing,324.0558632454716
2021-07,Food & Beverage,642.0367426680505
2021-01,Cosmetics,782.7607253952006
2022-01,Food & Beverage,231.9340409285315
2021-09,Technology,8296.689269984032
2021-03,Transportation,31.62908438009073
2021-01,Food & Beverage,288.0474141365564
2022-10,Food & Beverage,176.5113468537735
2021-08,Cosmetics,614.5003321514857
2023-01,Food & Beverage,464.19913895331575
2022-03,Clothing,217.1421928011552
2022-10,Food & Beverage,538.777932139916
2022-04,Technology,3715.474336312781
2023-02,Transportation,36.33864631644267
2023-02,Cosmetics,563.7176852817212
2022-06,Food & Beverage,61.27182166587147
2023-01,Clothing,268.31030479669175
2022-03,Food & Beverage,117.18615828009177
2022-12,Food & Beverage,123.24789521824528
2021-09,Food & Beverage,354.16855025621425
2021-03,Food & Beverage,623.4888595415196
2022-01,Cosmetics,931.9370381650999
2022-07,Technology,7508.979253639665
2022-02,Transportation,31.064999531359387
2021-01,Transportation,26.609946543515154
2022-09,Cosmetics,662.2131151135513
2022-02,Food & Beverage,164.49306600456495
2021-05,Transportation,20.817718842591667
2021-01,Cosmetics,746.9336675315021
2023-02,Cosmetics,919.7602951548766
2022-08,Technology,6187.056757615607
2021-03,Food & Beverage,678.695353965454
2022-06,Transportation,27.20300557256369
2023-02,Transportation,36.38011688364854
2021-03,Transportation,36.04524664434577
2022-12,Food & Beverage,447.70520695397397
2021-09,Cosmetics,690.0587571069983
2021-12,Transportation,36.71083142469565
2021-05,Food & Beverage,640.9196878096315
2021-05,Food & Beverage,263.2155938945964
2021-07,Technology,7420.964005370826
2022-12,Clothing,315.97759796258947
2021-03,Cosmetics,729.6927823607424
2021-06,Food & Beverage,194.86766490173244
2021-03,Transportation,33.343762738577176
2022-09,Clothing,382.7319709444911
2022-11,Food & Beverage,633.727150577562
2022-03,Food & Beverage,239.23252249810696
2022-10,Transportation,21.023683213044
2021-03,Transportation,30.110041381806102
2022-04,Food & Beverage,77.12795922239827
2021-03,Clothing,333.5186325631929
2022-05,Food & Beverage,398.5934107644851
2021-03,Cosmetics,910.1974768839915
2022-01,Technology,2258.6585619048983
2021-08,Food & Beverage,107.11795283642367
2023-02,Food & Beverage,525.8929226016044
2022-09,Food & Beverage,335.4933512446641
2022-01,Food & Beverage,667.209934686989
2022-07,Transportation,36.42237802238651
2021-09,Food & Beverage,94.54546409032467
2022-10,Clothing,297.7946592814891
2021-01,Transportation,32.694933354880256
2021-03,Food & Beverage,112.22417867167188
2022-11,Cosmetics,583.8226451090071
2022-08,Cosmetics,546.1823725843569
2022-10,Transportation,28.191214117998253
2022-07,Food & Beverage,455.55139226365014
2021-12,Food & Beverage,204.63130885571383
2021-01,Transportation,34.160681878739666
2021-12,Transportation,37.91811748807274
2023-02,Technology,7691.582297812442
2023-01,Technology,6930.519005976237
2022-01,Transportation,28.288472384761192
2022-07,Food & Beverage,250.82822908443455
2022-08,Luxury,6650.486811148199
2022-07,Food & Beverage,498.7492899406319
2021-04,Food & Beverage,442.9299973634878
2022-04,Food & Beverage,654.3328789442563
2021-02,Technology,7786.820514030144
2022-11,Transportation,33.59500363128437
2021-05,Food & Beverage,440.14151327756724
2022-06,Transportation,28.53375940891138
2022-02,Food & Beverage,340.9974630830126
2022-07,Technology,6225.186522402921
2022-01,Cosmetics,927.5211529682977
2021-03,Transportation,26.33420355888529
2021-07,Cosmetics,833.937289896088
2021-03,Food & Beverage,422.49292416076855
2021-03,Technology,6490.04004445018
2021-07,Cosmetics,602.374438322466
2021-05,Transportation,25.3914945467126
2022-11,Food & Beverage,142.68575834589961
2022-05,Technology,8994.549844708396
2021-09,Transportation,25.95227117647791
2021-06,Food & Beverage,613.3810575351135
2022-03,Food & Beverage,105.45358591089126
2022-01,Clothing,391.16429882045065
2022-06,Food & Beverage,386.1241850938765
2021-12,Transportation,21.624932674490296
2022-11,Cosmetics,856.9706535833518
2021-07,Clothing,342.4915089895041
2022-02,Transportation,24.126822942359865
2021-02,Transportation,38.79003238966337
2021-08,Cosmetics,901.9080513450374
2022-09,Technology,2354.9246306622863
2021-01,Food & Beverage,129.12368874833243
2022-02,Food & Beverage,624.4761220689614
2021-12,Luxury,8058.736712683198
2021-01,Clothing,235.22703654095
2022-02,Clothing,254.4658029339837
2022-06,Transportation,25.452971685669276
2021-11,Food & Beverage,654.0864488958825
2022-03,Transportation,36.345553359097345
2022-05,Flight Ticket,4489.942068872935
2021-02,Clothing,293.02812292029785
2022-08,Clothing,302.9452293906103
2022-05,Clothing,274.84735104932525
2021-02,Cosmetics,956.9886734795836
2021-12,Food & Beverage,629.9290068460348
2021-10,Food & Beverage,271.3533707397664
2022-03,Clothing,280.43218724937685
2022-10,Transportation,26.363987948994513
2021-12,Cosmetics,981.2424025050798
2021-03,Food & Beverage,103.97557453418592
2022-07,Cosmetics,644.1063793168728
2021-08,Food & Beverage,178.88880551710594
2021-09,Food & Beverage,140.5120773799723
2021-06,Food & Beverage,237.04792104997537
2022-03,Food & Beverage,591.7942715576326
2022-07,Food & Beverage,485.80703391760346
2022-05,Transportation,28.583291612445848
2022-02,Technology,8293.197301017917
2021-09,Cosmetics,787.990935559508
2022-05,Transportation,20.29352162135094
2022-03,Transportation,22.806480246294793
2022-02,Food & Beverage,663.9269154741821
2022-02,Food & Beverage,164.41277130773173
2022-08,Clothing,215.25367709259575
2021-08,Clothing,295.8174522526544
2023-01,Transportation,26.271491109783423
2021-08,Transportation,28.756125789114797
2022-11,Food & Beverage,291.0513526230966
2022-02,Technology,6793.692685271187
2021-07,Transportation,35.457835564143025
2021-11,Food & Beverage,613.089464452898
2022-10,Food & Beverage,412.27732701238506
2023-01,Food & Beverage,552.2387477489424
2022-08,Food & Beverage,486.9013986773768
2022-10,Technology,5894.355412096921
2022-06,Clothing,209.8119567020139
2021-11,Transportation,25.851496132685767
2022-08,Transportation,36.97842930430354
2021-11,Transportation,26.262495268003583
2021-05,Food & Beverage,173.1929192184232
2022-11,Cosmetics,567.0740410144413
2022-05,Transportation,39.16356574962335
